ticker,date,close
XOM,2021-05-21,58.92
XOM,2021-05-20,58.84
XOM,2021-05-19,58.98
XOM,2021-05-18,60.43
XOM,2021-05-17,62.19
XOM,2021-05-14,60.77
XOM,2021-05-13,59.3
XOM,2021-05-12,60.04
XOM,2021-05-11,60.59
XOM,2021-05-10,62.58
XOM,2021-05-07,62.43
XOM,2021-05-06,61.55
XOM,2021-05-05,60.97
XOM,2021-05-04,59.19
XOM,2021-05-03,58.82
XOM,2021-04-30,57.24
XOM,2021-04-29,58.94
XOM,2021-04-28,58.11
XOM,2021-04-27,56.41
XOM,2021-04-26,55.68
XOM,2021-04-23,55.57
XOM,2021-04-22,55.27
XOM,2021-04-21,56
XOM,2021-04-20,55.29
XOM,2021-04-19,56.48
XOM,2021-04-16,56.66
XOM,2021-04-15,56.98
XOM,2021-04-14,57.32
XOM,2021-04-13,55.71
XOM,2021-04-12,55.5
XOM,2021-04-09,55.87
XOM,2021-04-08,56
XOM,2021-04-07,56.59
XOM,2021-04-06,56.34
XOM,2021-04-05,56.5
XOM,2021-04-01,57.39
XOM,2021-03-31,55.83
XOM,2021-03-30,56.69
XOM,2021-03-29,57.4
XOM,2021-03-26,57.71
XOM,2021-03-25,56.18
XOM,2021-03-24,56.34
XOM,2021-03-23,55.22
XOM,2021-03-22,55.91
XOM,2021-03-19,56.49
XOM,2021-03-18,56.81
XOM,2021-03-17,59.37
XOM,2021-03-16,59.11
XOM,2021-03-15,60.39
XOM,2021-03-12,61.97
XOM,2021-03-11,61.31
XOM,2021-03-10,61.77
XOM,2021-03-09,59.93
XOM,2021-03-08,60.87
XOM,2021-03-05,60.93
XOM,2021-03-04,58.71
XOM,2021-03-03,56.52
XOM,2021-03-02,56.07
XOM,2021-03-01,56.4
XOM,2021-02-26,54.37
XOM,2021-02-25,55.76
XOM,2021-02-24,56.7
XOM,2021-02-23,55.05
XOM,2021-02-22,54.3
XOM,2021-02-19,52.37
XOM,2021-02-18,52.02
XOM,2021-02-17,52.85
XOM,2021-02-16,52.04
XOM,2021-02-12,50.52
XOM,2021-02-11,49.84
XOM,2021-02-10,51.12
XOM,2021-02-09,50.63
XOM,2021-02-08,52.1
XOM,2021-02-05,49.95
XOM,2021-02-04,48.33
XOM,2021-02-03,47.42
XOM,2021-02-02,45.63
XOM,2021-02-01,44.92
XOM,2021-01-29,44.84
XOM,2021-01-28,46.06
XOM,2021-01-27,45.35
XOM,2021-01-26,45.87
XOM,2021-01-25,46.9
XOM,2021-01-22,47.43
XOM,2021-01-21,48.11
XOM,2021-01-20,49.53
XOM,2021-01-19,48.84
XOM,2021-01-15,47.89
XOM,2021-01-14,50.31
XOM,2021-01-13,48.42
XOM,2021-01-12,47.88
XOM,2021-01-11,46.84
XOM,2021-01-08,45.46
XOM,2021-01-07,44.96
XOM,2021-01-06,44.61
XOM,2021-01-05,43.5
XOM,2021-01-04,41.5
XOM,2020-12-31,41.22
XOM,2020-12-30,41.6
XOM,2020-12-29,41.27
XOM,2020-12-28,41.74
XOM,2020-12-24,41.6
XOM,2020-12-23,41.77
XOM,2020-12-22,41.24
XOM,2020-12-21,41.95
XOM,2020-12-18,42.73
XOM,2020-12-17,43.48
XOM,2020-12-16,43.7
XOM,2020-12-15,43.04
XOM,2020-12-14,42.22
XOM,2020-12-11,43.8
XOM,2020-12-10,44.01
XOM,2020-12-09,42.8
XOM,2020-12-08,42.24
XOM,2020-12-07,40.9
XOM,2020-12-04,41.68
XOM,2020-12-03,40.21
XOM,2020-12-02,39.94
XOM,2020-12-01,38.5
XOM,2020-11-30,38.13
XOM,2020-11-27,40.19
XOM,2020-11-25,40.81
XOM,2020-11-24,41.98
XOM,2020-11-23,39.36
XOM,2020-11-20,36.94
XOM,2020-11-19,37.4
XOM,2020-11-18,37.21
XOM,2020-11-17,38.67
XOM,2020-11-16,38.16
XOM,2020-11-13,36.08
XOM,2020-11-12,35.23
XOM,2020-11-11,36.48
XOM,2020-11-10,36.86
XOM,2020-11-09,36.93
XOM,2020-11-06,32.78
XOM,2020-11-05,33.17
XOM,2020-11-04,33.23
XOM,2020-11-03,33.41
XOM,2020-11-02,33.99
XOM,2020-10-30,32.62
XOM,2020-10-29,32.97
XOM,2020-10-28,31.57
XOM,2020-10-27,32.82
XOM,2020-10-26,33.35
XOM,2020-10-23,34.16
XOM,2020-10-22,34.86
XOM,2020-10-21,33.16
XOM,2020-10-20,33.7
XOM,2020-10-19,33.42
XOM,2020-10-16,34.1
XOM,2020-10-15,34.45
XOM,2020-10-14,34.15
XOM,2020-10-13,34.22
XOM,2020-10-12,34.63
XOM,2020-10-09,34.74
XOM,2020-10-08,35.26
XOM,2020-10-07,33.5
XOM,2020-10-06,33.39
XOM,2020-10-05,33.74
XOM,2020-10-02,32.98
XOM,2020-10-01,33.13
XOM,2020-09-30,34.33
XOM,2020-09-29,34.28
XOM,2020-09-28,35.31
XOM,2020-09-25,34.64
XOM,2020-09-24,34.32
XOM,2020-09-23,34.39
XOM,2020-09-22,35.53
XOM,2020-09-21,36.43
XOM,2020-09-18,37.19
XOM,2020-09-17,37.8
XOM,2020-09-16,37.81
XOM,2020-09-15,36.27
XOM,2020-09-14,36.66
XOM,2020-09-11,36.9
XOM,2020-09-10,37
XOM,2020-09-09,37.95
XOM,2020-09-08,38.18
XOM,2020-09-04,39.08
XOM,2020-09-03,39.11
XOM,2020-09-02,39.19
XOM,2020-09-01,39.43
XOM,2020-08-31,39.94
XOM,2020-08-28,40.69
XOM,2020-08-27,39.74
XOM,2020-08-26,40.01
XOM,2020-08-25,40.88
XOM,2020-08-24,42.22
XOM,2020-08-21,41.01
XOM,2020-08-20,41.32
XOM,2020-08-19,41.96
XOM,2020-08-18,42.43
XOM,2020-08-17,42.64
XOM,2020-08-14,43.2
XOM,2020-08-13,43.01
XOM,2020-08-12,44.09
XOM,2020-08-11,44.97
XOM,2020-08-10,44.51
XOM,2020-08-07,43.44
XOM,2020-08-06,43.64
XOM,2020-08-05,43.85
XOM,2020-08-04,43.47
XOM,2020-08-03,42.25
XOM,2020-07-31,42.08
XOM,2020-07-30,41.87
XOM,2020-07-29,44.03
XOM,2020-07-28,43.55
XOM,2020-07-27,44.07
XOM,2020-07-24,43.43
XOM,2020-07-23,43.7
XOM,2020-07-22,43.61
XOM,2020-07-21,44.65
XOM,2020-07-20,42.5
XOM,2020-07-17,43.52
XOM,2020-07-16,44.28
XOM,2020-07-15,44.63
XOM,2020-07-14,44.07
XOM,2020-07-13,42.66
XOM,2020-07-10,42.65
XOM,2020-07-09,41.36
XOM,2020-07-08,43.14
XOM,2020-07-07,43.24
XOM,2020-07-06,44.39
XOM,2020-07-02,44.08
XOM,2020-07-01,43.71
XOM,2020-06-30,44.72
XOM,2020-06-29,44.32
XOM,2020-06-26,43.62
XOM,2020-06-25,45.17
XOM,2020-06-24,44.5
XOM,2020-06-23,46.7
XOM,2020-06-22,46.42
XOM,2020-06-19,45.98
XOM,2020-06-18,46.92
XOM,2020-06-17,46.63
XOM,2020-06-16,48.2
XOM,2020-06-15,47.14
XOM,2020-06-12,47.17
XOM,2020-06-11,46.18
XOM,2020-06-10,50.65
XOM,2020-06-09,53.52
XOM,2020-06-08,54.74
XOM,2020-06-05,53.08
XOM,2020-06-04,49.1
XOM,2020-06-03,49.24
XOM,2020-06-02,47.31
XOM,2020-06-01,46.28
XOM,2020-05-29,45.47
XOM,2020-05-28,45.04
XOM,2020-05-27,46.24
XOM,2020-05-26,45.91
XOM,2020-05-22,44.6
XOM,2020-05-21,44.56
XOM,2020-05-20,45.37
XOM,2020-05-19,43.94
XOM,2020-05-18,45.34
XOM,2020-05-15,42
XOM,2020-05-14,42.3
XOM,2020-05-13,41.93
XOM,2020-05-12,44.12
XOM,2020-05-11,45.74
XOM,2020-05-08,46.18
XOM,2020-05-07,44.24
XOM,2020-05-06,43.99
XOM,2020-05-05,44.83
XOM,2020-05-04,44.88
XOM,2020-05-01,43.14
XOM,2020-04-30,46.47
XOM,2020-04-29,47.46
XOM,2020-04-28,44.97
XOM,2020-04-27,43.94
XOM,2020-04-24,43.73
XOM,2020-04-23,43.45
XOM,2020-04-22,42.13
XOM,2020-04-21,40.96
XOM,2020-04-20,41.18
XOM,2020-04-17,43.22
XOM,2020-04-16,39.15
XOM,2020-04-15,40.48
XOM,2020-04-14,42.43
XOM,2020-04-13,42.76
XOM,2020-04-09,43.13
XOM,2020-04-08,43.85
XOM,2020-04-07,41.24
XOM,2020-04-06,40.47
XOM,2020-04-03,39.21
XOM,2020-04-02,40.4
XOM,2020-04-01,37.53
XOM,2020-03-31,37.97
XOM,2020-03-30,37.5
XOM,2020-03-27,36.95
XOM,2020-03-26,38.82
XOM,2020-03-25,37.29
XOM,2020-03-24,35.44
XOM,2020-03-23,31.45
XOM,2020-03-20,32.74
XOM,2020-03-19,34.43
XOM,2020-03-18,33.12
XOM,2020-03-17,36.81
XOM,2020-03-16,34.49
XOM,2020-03-13,38.12
XOM,2020-03-12,37.18
XOM,2020-03-11,41.98
XOM,2020-03-10,43.41
XOM,2020-03-09,41.86
XOM,2020-03-06,47.69
XOM,2020-03-05,50.11
XOM,2020-03-04,52.42
XOM,2020-03-03,51.3
XOM,2020-03-02,53.88
XOM,2020-02-28,51.44
XOM,2020-02-27,49.82
XOM,2020-02-26,53.01
XOM,2020-02-25,54.2
XOM,2020-02-24,56.36
XOM,2020-02-21,59.13
XOM,2020-02-20,59.86
XOM,2020-02-19,60.34
XOM,2020-02-18,59.88
XOM,2020-02-14,60.65
XOM,2020-02-13,60.93
XOM,2020-02-12,61.27
XOM,2020-02-11,60.53
XOM,2020-02-10,59.96
XOM,2020-02-07,61.47
XOM,2020-02-06,61.88
XOM,2020-02-05,62.73
XOM,2020-02-04,59.97
XOM,2020-02-03,60.73
XOM,2020-01-31,62.12
XOM,2020-01-30,64.79
XOM,2020-01-29,64.11
XOM,2020-01-28,64.65
XOM,2020-01-27,64.74
XOM,2020-01-24,66.32
XOM,2020-01-23,66.77
XOM,2020-01-22,67.19
XOM,2020-01-21,67.58
XOM,2020-01-17,68.56
XOM,2020-01-16,68.82
XOM,2020-01-15,69.09
XOM,2020-01-14,69.2
XOM,2020-01-13,69.8
XOM,2020-01-10,69.14
XOM,2020-01-09,69.76
XOM,2020-01-08,69.23
XOM,2020-01-07,70.29
XOM,2020-01-06,70.87
XOM,2020-01-03,70.33
XOM,2020-01-02,70.9
XOM,2019-12-31,69.78
XOM,2019-12-30,69.48
XOM,2019-12-27,69.89
XOM,2019-12-26,70.13
XOM,2019-12-24,70.02
XOM,2019-12-23,70.29
XOM,2019-12-20,69.94
XOM,2019-12-19,69.39
XOM,2019-12-18,69.87
XOM,2019-12-17,69.68
XOM,2019-12-16,70
XOM,2019-12-13,69.23
XOM,2019-12-12,70.34
XOM,2019-12-11,68.96
XOM,2019-12-10,69.06
XOM,2019-12-09,69.66
XOM,2019-12-06,69.51
XOM,2019-12-05,68.41
XOM,2019-12-04,68.65
XOM,2019-12-03,67.88
XOM,2019-12-02,68.42
XOM,2019-11-29,68.13
XOM,2019-11-27,68.7
XOM,2019-11-26,68.74
XOM,2019-11-25,68.91
XOM,2019-11-22,69.37
XOM,2019-11-21,69.67
XOM,2019-11-20,68.03
XOM,2019-11-19,67.82
XOM,2019-11-18,68.52
XOM,2019-11-15,69.19
XOM,2019-11-14,68.5
XOM,2019-11-13,68.8
